time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T09:30:00-05:00,448.11,451,448.11,451,1350,3777.7,21589.89797,27.68366337,45.07028751,NaN,NaN
2022-01-14T09:31:00-05:00,450.16,454.25,450.16,453.145,7322,4089.9,24955.51167,41.73145482,44.75336416,NaN,NaN
2022-01-14T09:32:00-05:00,453.12,453.12,451.95,451.95,336,4081.7,24619.51167,37.37549488,44.14008864,NaN,NaN
2022-01-14T09:33:00-05:00,452.075,454.0299,451.01,452.8247,854,4104.4,24791.87267,42.13652337,43.77744782,NaN,NaN
2022-01-14T09:34:00-05:00,451,451,445.64,445.64,2040,4117.8,22751.87267,25.19377372,42.49450015,NaN,NaN
2022-01-14T09:35:00-05:00,446.12,449.19,444.54,448.56,4147,4100.8,25775.16945,36.38863694,42.29399133,NaN,NaN
2022-01-14T09:36:00-05:00,448.56,449.62,448.56,449.62,300,4065.8,26075.16945,39.9044904,41.98486637,NaN,NaN
2022-01-14T09:37:00-05:00,448.56,448.98,448.23,448.66,1432,4083.25,26285.19611,37.86338446,41.72021492,NaN,NaN
2022-01-14T09:38:00-05:00,449.75,450.8,448.24,450.8,940,4015.15,27225.19611,44.65884952,41.99791077,NaN,NaN
2022-01-14T09:39:00-05:00,448.77,449.04,448.77,449.04,300,3977.95,27525.19611,40.71508883,42.07007406,NaN,NaN
2022-01-14T09:40:00-05:00,448.57,450.47,448.57,450.015,4450,4038.5,29843.88032,43.68214494,41.50413632,NaN,NaN
2022-01-14T09:42:00-05:00,450.69,452.077,448.61,449.8,1784,3954.25,29284.54718,43.16907934,40.7499075,NaN,NaN
2022-01-14T09:43:00-05:00,448.59,448.59,446.345,448.18,2825,4005.3,31077.69863,39.41272426,39.72100663,NaN,NaN
2022-01-14T09:44:00-05:00,448.55,450.83,446.61,450.83,1538,3992,32615.69863,47.46563494,39.09863884,NaN,NaN
2022-01-14T09:45:00-05:00,448.31,451.8791,448.31,451.45,3346,3959.2,35157.14364,49.16794863,40.63323065,NaN,NaN
2022-01-14T09:46:00-05:00,451.6073,451.6073,449.32,450.82,2101,3829.8,35811.79441,47.48419431,41.04414061,NaN,NaN
2022-01-14T09:47:00-05:00,450.855,451.83,449.86,449.86,1400,3754.6,34411.79441,44.95771235,41.58572757,NaN,NaN
2022-01-14T09:48:00-05:00,448.9,448.9,445.6424,447.02,1300,3371.2,34211.30325,38.44144846,41.32179365,NaN,NaN
2022-01-14T09:49:00-05:00,446.39,447.495,446.39,447.495,300,2982.1,34511.30325,40.00765928,42.37992833,NaN,NaN
2022-01-14T09:50:00-05:00,446.99,446.99,446.25,446.25,200,1913.25,34311.30325,37.32697857,42.44695273,NaN,NaN
2022-01-14T09:51:00-05:00,448.23,448.23,446.3205,448.095,850,1888.25,35041.11472,43.38140161,42.69530353,NaN,NaN
2022-01-14T09:52:00-05:00,447.78,447.78,446.5,446.5,300,1537.15,34741.11472,39.80173081,42.83375684,NaN,NaN
2022-01-14T09:53:00-05:00,447.6599,447.6599,446.18,446.18,300,1535.35,34441.11472,39.10455733,42.43702169,NaN,NaN
2022-01-14T09:54:00-05:00,446.895,446.895,446.895,446.895,100,1497.65,34441.11472,41.56739014,42.49790035,NaN,NaN
2022-01-14T09:55:00-05:00,447.51,449.93,447.51,449.93,586,1424.95,35027.11472,50.68474324,42.99808595,NaN,NaN
2022-01-14T09:56:00-05:00,451.0399,451.0399,450.165,450.165,200,1227.6,34827.11472,51.31813808,43.58016157,NaN,NaN
2022-01-14T09:57:00-05:00,449.29,449.29,448.74,449.29,751,1250.15,35578.11472,48.80463641,44.25101244,NaN,NaN
2022-01-14T09:58:00-05:00,450.34,450.3799,449.06,450.3799,550,1206.05,36128.11472,51.9608534,44.57209947,NaN,NaN
2022-01-14T09:59:00-05:00,450.37,450.37,450.37,450.37,354,1176.75,36128.11472,51.92953613,44.76935572,NaN,NaN
2022-01-14T10:00:00-05:00,450.23,450.28,448.24,448.24,1300,1226.75,34828.11472,45.56626872,44.63236104,NaN,NaN
2022-01-14T10:01:00-05:00,448.83,448.83,447.8601,448.82,1250,1066.75,36052.33887,47.45441248,44.81069676,NaN,NaN
2022-01-14T10:02:00-05:00,447.88,448.08,446.54,446.54,2100,1082.55,33952.33887,41.378235,45.02046723,NaN,NaN
2022-01-14T10:04:00-05:00,447.355,447.355,446.51,447.335,800,981.3,34714.46905,44.06750855,45.31045646,NaN,NaN
2022-01-14T10:05:00-05:00,447.94,449.01,447.94,448.68,672,938,34971.96437,48.3818853,46.10009265,NaN,NaN
2022-01-14T10:06:00-05:00,448.915,450.005,448.91,450.005,1872,864.3,36843.96437,52.28646068,46.7361683,NaN,NaN
2022-01-14T10:07:00-05:00,450.37,451.44,449.61,450.635,8156,1167.05,37824.4671,54.06563597,47.75501867,NaN,NaN
2022-01-14T10:08:00-05:00,450.635,452.14,450.33,451.92,12516,1722.85,47297.90357,57.543174,49.07206272,NaN,NaN
2022-01-14T10:09:00-05:00,452.005,452.005,452,452,200,1667.85,47097.90357,57.75758864,50.22850547,NaN,NaN
