time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T09:30:00-05:00,87.27,87.99,86.7,87.99,23556,8117.7,448139.7984,35.87009849,42.56354809,NaN,NaN
2022-01-14T09:31:00-05:00,87.62,89.075,87.52,89.075,7139,8303.95,455278.7984,48.63821289,43.17774417,NaN,NaN
2022-01-14T09:32:00-05:00,89.53,90.89,89.53,89.62,2800,8328.55,452849.3867,53.63206208,43.86526958,NaN,NaN
2022-01-14T09:33:00-05:00,89.375,89.99,88.45,88.885,900,8238.55,452457.8282,46.99571518,44.07877021,NaN,NaN
2022-01-14T09:34:00-05:00,89.08,89.32,88.915,88.925,700,8205.35,451792.3961,47.37733835,44.78312322,NaN,NaN
2022-01-14T09:35:00-05:00,89.08,89.99,88.59,89.33,5458,8238.75,452104.2818,51.20782248,46.03379768,NaN,NaN
2022-01-14T09:36:00-05:00,89.345,89.58,88.845,89.48,2150,8181.15,453669.2478,52.58446885,46.63199238,NaN,NaN
2022-01-14T09:37:00-05:00,89.0293,89.89,89,89.435,2612,8055.95,453610.5512,52.10946759,47.38669598,NaN,NaN
2022-01-14T09:38:00-05:00,89.44,90.58,89.44,90.2257,13047,8570.7,458547.8107,59.1004707,48.47375287,NaN,NaN
2022-01-14T09:39:00-05:00,90.48,90.49,90.185,90.46,1200,8549.45,459511.7451,60.92092323,49.7682967,NaN,NaN
2022-01-14T09:40:00-05:00,90.49,91,90.46,91,3614,8135.05,463125.7451,64.80870962,51.27632451,NaN,NaN
2022-01-14T09:41:00-05:00,90.68,91.01,90.63,91.0042,5812,8185.3,468760.3261,64.8380099,52.48232894,NaN,NaN
2022-01-14T09:42:00-05:00,90.52,90.98,90.08,90.98,3011,8040.85,471771.3261,64.50475308,53.7580885,NaN,NaN
2022-01-14T09:43:00-05:00,90.45,90.45,89.68,89.75,2120,7593.2,470036.7807,50.34183254,53.78070607,NaN,NaN
2022-01-14T09:44:00-05:00,89.99,90.42,89.42,89.9,5235,7567.05,469827.3807,51.73363165,54.91381558,NaN,NaN
2022-01-14T09:45:00-05:00,89.86,89.88,89.05,89.67,4733,7156.9,472165.3686,49.44523364,54.97145992,NaN,NaN
2022-01-14T09:46:00-05:00,89.6461,89.96,88.65,89.91,12787,7429.25,483976.2618,51.83921225,54.84339922,NaN,NaN
2022-01-14T09:47:00-05:00,89.57,89.89,88.84,89.41,2400,6463.4,484181.976,46.86058814,54.83374729,NaN,NaN
2022-01-14T09:48:00-05:00,89.2706,89.71,88.86,89.32,10848,6607.35,485075.3408,46.00413229,54.73566114,NaN,NaN
2022-01-14T09:49:00-05:00,89,89,88.38,88.38,3184,5665.3,481891.3408,38.15953965,53.80364094,NaN,NaN
2022-01-14T09:50:00-05:00,88.49,88.99,88.49,88.99,2503,4612.65,484394.3408,44.74426381,53.24362629,NaN,NaN
2022-01-14T09:51:00-05:00,89.04,89.1,88.52,88.52,1600,4335.7,482794.3408,41.11193237,52.45808806,NaN,NaN
2022-01-14T09:52:00-05:00,88.52,88.52,88.52,88.52,100,4200.7,482794.3408,41.11193237,51.17319247,NaN,NaN
2022-01-14T09:53:00-05:00,88.36,88.46,88.05,88.37,1019,4206.65,483365.9749,39.91265004,49.67260152,NaN,NaN
2022-01-14T09:54:00-05:00,88.15,89.02,88.067,89.02,6105,4476.9,489470.9749,47.11235289,48.40857604,NaN,NaN
2022-01-14T09:55:00-05:00,89.13,89.73,89.13,89.48,2401,4324.05,489871.1416,51.53786209,47.45856549,NaN,NaN
2022-01-14T09:56:00-05:00,89.69,89.72,89.04,89.205,3314,4382.25,488165.4063,48.90330993,46.34417669,NaN,NaN
2022-01-14T09:57:00-05:00,89.38,89.38,88.88,88.88,700,4286.65,487465.4063,45.91600311,46.02804602,NaN,NaN
2022-01-14T09:58:00-05:00,89.27,89.3699,88.82,89.075,6900,3979.3,486964.7516,47.9696886,45.75919294,NaN,NaN
2022-01-14T09:59:00-05:00,89.105,89.32,88.69,89.045,2787,4058.65,487318.6564,47.66978637,45.63237528,NaN,NaN
2022-01-14T10:00:00-05:00,88.86,88.97,88.33,88.359,3235,4039.7,484376.8282,41.30983502,44.88027691,NaN,NaN
2022-01-14T10:01:00-05:00,88.33,88.4,87.8,87.83,1200,3809.1,483296.8282,37.18937497,44.18947597,NaN,NaN
2022-01-14T10:02:00-05:00,87.93,87.93,87.1801,87.79,3733,3845.2,485635.9891,36.88974387,43.53844822,NaN,NaN
2022-01-14T10:03:00-05:00,87.4,87.56,87.23,87.5,900,3784.2,486208.7163,34.70650346,43.29180278,NaN,NaN
2022-01-14T10:04:00-05:00,87.23,87.84,87.23,87.525,4772,3761.05,486052.2573,35.06329362,42.60030491,NaN,NaN
2022-01-14T10:05:00-05:00,87.81,87.98,87.39,87.39,5237,3786.25,480815.2573,33.98338255,42.09112278,NaN,NaN
2022-01-14T10:06:00-05:00,87.31,87.79,87.31,87.45,3528,3323.3,479345.2573,34.94241954,41.65044329,NaN,NaN
2022-01-14T10:07:00-05:00,87.66,88.46,87.66,87.96,4407,3423.65,478243.5073,42.57834074,41.84084977,NaN,NaN
2022-01-14T10:08:00-05:00,88.27,88.65,88.27,88.65,1958,2979.15,480201.5073,50.96408167,42.11597325,NaN,NaN
2022-01-14T10:09:00-05:00,88.4,88.4658,87.8,88.08,2091,2924.5,479869.2337,45.10414877,41.6564223,NaN,NaN
2022-01-14T10:10:00-05:00,88.16,88.4,88.09,88.4,1684,2883.55,481553.2337,48.6722754,41.63991984,NaN,NaN
2022-01-14T10:11:00-05:00,88.44,88.96,88.44,88.73,2223,2914.7,481809.7337,52.12793934,42.08362957,NaN,NaN
2022-01-14T10:12:00-05:00,88.555,88.81,88.53,88.53,1500,2984.7,480309.7337,49.9337485,42.22391956,NaN,NaN
2022-01-14T10:13:00-05:00,88.7,88.716,88.69,88.69,594,2963.45,479715.7337,51.68582506,42.51077947,NaN,NaN
2022-01-14T10:14:00-05:00,88.64,88.74,88.38,88.5,1924,2754.4,479074.4003,49.47179276,43.09377645,NaN,NaN
2022-01-14T10:15:00-05:00,88.61,89.5,88.56,89.5,2296,2749.15,481370.4003,59.34315804,44.67618952,NaN,NaN
2022-01-14T10:16:00-05:00,88.9,89.63,88.84,89.595,10484,3107.65,490925.4383,60.13985021,46.3369114,NaN,NaN
2022-01-14T10:17:00-05:00,89.695,89.73,89.42,89.55,1618,3153.55,490664.4706,59.5446362,48.11106374,NaN,NaN
2022-01-14T10:18:00-05:00,89.69,90.1,89.66,90.045,2809,2949,492771.2206,63.79001561,50.16297246,NaN,NaN
2022-01-14T10:19:00-05:00,90.14,90.4,90.03,90.255,3142,2966.75,493450.5719,65.44665969,52.41034939,NaN,NaN
2022-01-14T10:20:00-05:00,90.23,90.3,90.025,90.09,2546,2932.3,492108.1356,63.00748798,54.41499714,NaN,NaN
2022-01-14T10:21:00-05:00,89.97,90.01,89.92,89.92,400,2892.3,491708.1356,60.50542152,55.69550291,NaN,NaN
2022-01-14T10:22:00-05:00,89.75,89.75,89.17,89.58,2197,2815.5,492617.239,55.73810938,56.03650489,NaN,NaN
2022-01-14T10:23:00-05:00,89.7,89.7,89.425,89.425,730,2807,491887.239,53.66230656,56.64780187,NaN,NaN
2022-01-14T10:24:00-05:00,89.28,89.28,88.6001,88.64,1300,2633.4,490739.8203,44.60255578,56.35710762,NaN,NaN
2022-01-14T10:25:00-05:00,88.97,89.34,88.97,89.13,4586,2600.85,490120.0905,50.24882246,56.22288498,NaN,NaN
2022-01-14T10:26:00-05:00,89.34,89.34,88.58,88.58,500,2449.45,489620.0905,44.73706115,55.85169303,NaN,NaN
2022-01-14T10:27:00-05:00,88.645,88.96,88.56,88.56,564,2257.3,489056.0905,44.54571381,55.34168508,NaN,NaN
2022-01-14T10:28:00-05:00,88.685,89.43,88.685,89.43,6856,2502.2,495912.0905,53.80227193,55.65100502,NaN,NaN
2022-01-14T10:29:00-05:00,89.3167,89.77,89.26,89.77,2300,2512.65,498212.0905,56.83471967,55.47183085,NaN,NaN
2022-01-14T10:30:00-05:00,89.54,89.54,88.715,88.715,928,2474.85,497284.0905,46.6107988,54.50547004,NaN,NaN
2022-01-14T10:31:00-05:00,89.3,89.3,88.65,88.88,1100,2418.7,496962.5521,48.18083735,53.69377012,NaN,NaN
