time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T09:45:00-05:00,228.25,228.25,228.25,228.25,100,7707.3,1028452.5075756289,65.22972152798151,60.49436432214481,NaN,NaN
2022-01-14T09:46:00-05:00,228.17,228.17,228,228.045,2391,6902.8,1027327.3311050404,60.934297568167906,60.73578600796876,NaN,NaN
2022-01-14T09:47:00-05:00,227.89,227.94,227.865,227.865,1960,6543.2,1025367.3311050404,57.362460733377986,60.67097459404228,NaN,NaN
2022-01-14T09:48:00-05:00,227.96,228.215,227.89,228.215,3549,5880.95,1028916.3311050404,62.02390341551871,61.10244009301148,NaN,NaN
2022-01-14T09:49:00-05:00,228.25,228.25,227.76,227.76,3874,3732.5,1025042.3311050404,53.79078874630354,60.79810729219291,NaN,NaN
2022-01-14T09:50:00-05:00,227.94,227.94,227.76,227.85,2802,2508.55,1025042.3311050404,55.061478834463806,60.459990426614745,NaN,NaN
2022-01-14T09:51:00-05:00,227.9,227.94,227.895,227.9047,2062,2466.3,1023869.28221615,55.85601221873454,60.47515549651598,NaN,NaN
2022-01-14T09:52:00-05:00,228.035,228.14,227.69,227.69,1789,2435.75,1022080.28221615,51.971903328810306,60.08410414517721,NaN,NaN
2022-01-14T09:53:00-05:00,227.54,227.75,227.21,227.485,14592,3140.35,1022350.5044383727,48.50371275495835,59.7845492525983,NaN,NaN
2022-01-14T09:54:00-05:00,227.49,227.57,227.445,227.445,1014,3146.05,1021336.5044383727,47.832975327108315,58.92021872696896,NaN,NaN
2022-01-14T09:55:00-05:00,227.52,227.91,227.505,227.81,2329,3116.55,1022515.3809815826,54.07397262642396,57.962686861818575,NaN,NaN
2022-01-14T09:56:00-05:00,227.91,227.91,227.71,227.84,1585,2960.15,1022990.8809815826,54.55520534401135,56.80321350466495,NaN,NaN
2022-01-14T09:57:00-05:00,227.79,227.84,227.68,227.68,1718,2996.05,1021272.8809815826,51.45825170546979,56.129442627295745,NaN,NaN
2022-01-14T09:58:00-05:00,227.78,227.84,227.78,227.84,430,2670.6,1021702.8809815826,54.25483883491684,55.207823069017515,NaN,NaN
2022-01-14T09:59:00-05:00,227.86,228.04,227.86,228,1566,2731.4,1022572.8809815826,56.927232310257565,54.61478812489437,NaN,NaN
2022-01-14T10:00:00-05:00,228,228.06,227.43,227.53,2993,2776.05,1020530.0397117413,48.04769463723648,53.6943164869707,NaN,NaN
2022-01-14T10:01:00-05:00,227.41,227.44,227.4,227.44,535,2670.8,1021065.0397117413,46.55034733303816,52.92202267266071,NaN,NaN
2022-01-14T10:02:00-05:00,227.34,227.46,227.34,227.46,600,2650.15,1021665.0397117413,46.946023688714774,51.84503126360328,NaN,NaN
2022-01-14T10:03:00-05:00,227.26,227.5331,227.26,227.475,1450,2371.95,1022498.0862148537,47.26135718623093,51.37864329502667,NaN,NaN
2022-01-14T10:04:00-05:00,227.445,227.5988,227.36,227.42,4123,2573.1,1020446.9455113352,46.17758134816568,50.74407918886252,NaN,NaN
2022-01-14T10:05:00-05:00,227.41,227.6,227.41,227.57,921,2614.15,1021077.103406072,49.57385222261476,50.29535347485396,NaN,NaN
2022-01-14T10:06:00-05:00,227.52,227.57,227.47,227.57,500,2519.6,1021577.103406072,49.57385222261476,50.1240641101257,NaN,NaN
2022-01-14T10:07:00-05:00,227.53,227.53,227.395,227.48,1060,2474.6,1021851.9182208866,47.48864368796058,50.05155917676872,NaN,NaN
2022-01-14T10:08:00-05:00,227.48,227.81,227.44,227.77,1800,2387.15,1023262.7290316975,54.17701498611384,50.50470486669769,NaN,NaN
2022-01-14T10:09:00-05:00,227.8591,228.01,227.8591,228.01,444,2215.65,1023706.7290316975,58.84845919771093,50.84573962178961,NaN,NaN
2022-01-14T10:10:00-05:00,228.04,228.12,227.89,227.89,1498,2150.45,1022208.7290316975,55.786151142007036,50.93366432164645,NaN,NaN
2022-01-14T10:11:00-05:00,227.9,227.935,227.8,227.86,2113,2153,1021973.9512539199,55.01538499975501,51.187745271238256,NaN,NaN
2022-01-14T10:12:00-05:00,227.865,227.93,227.865,227.93,350,2081.05,1022323.9512539199,56.52476851189821,51.34988310530836,NaN,NaN
2022-01-14T10:13:00-05:00,227.93,227.93,227.84,227.84,200,1361.45,1022123.9512539199,54.01530116868045,51.14188802376713,NaN,NaN
2022-01-14T10:14:00-05:00,227.81,227.81,227.6139,227.8,753,1348.4,1022800.1537016507,52.89139528401048,51.48786664139384,NaN,NaN
2022-01-14T10:15:00-05:00,227.68,227.71,227.67,227.7,578,1260.85,1023089.1537016502,50.08563220948655,51.74038698971158,NaN,NaN
2022-01-14T10:16:00-05:00,227.7388,227.7388,227.57,227.65,2113,1287.25,1022978.9973035462,48.69471124201501,51.86529324351874,NaN,NaN
2022-01-14T10:17:00-05:00,227.65,227.74,227.57,227.64,1831,1292.9,1022655.879656487,48.40517974882661,51.94699485513272,NaN,NaN
2022-01-14T10:18:00-05:00,227.73,227.82,227.72,227.82,1200,1331.4,1023855.879656487,53.73732470632008,52.48697652357232,NaN,NaN
2022-01-14T10:19:00-05:00,228.01,228.33,228.01,228.265,2546,1380.4,1025367.5671564867,63.719790291954624,53.49740067138231,NaN,NaN
2022-01-14T10:20:00-05:00,228.34,228.34,228.04,228.14,2731,1367.3,1024457.2338231532,59.81538691552614,54.22893886373312,NaN,NaN
2022-01-14T10:21:00-05:00,228.125,228.14,228.06,228.06,600,1370.55,1023857.2338231532,57.3916059171443,54.93629330867481,NaN,NaN
2022-01-14T10:22:00-05:00,228.12,228.12,228.12,228.12,100,1345.55,1023857.2338231532,58.74192187696821,55.26235808659298,NaN,NaN
2022-01-14T10:23:00-05:00,228.175,228.175,228.07,228.15,9410,1743.55,1028786.2814422005,59.4341598163533,55.30419384506744,NaN,NaN
2022-01-14T10:24:00-05:00,228.19,228.495,228.19,228.44,3878,1731.3,1031265.6584913807,65.46605780716024,55.99561574972123,NaN,NaN
2022-01-14T10:25:00-05:00,228.46,228.66,228.395,228.58,2769,1823.7,1032362.8094347772,67.94413978751965,56.91909823456156,NaN,NaN
2022-01-14T10:26:00-05:00,228.64,228.86,228.61,228.86,9431,2270.25,1041793.8094347772,72.2353209403266,58.041280550877865,NaN,NaN
2022-01-14T10:27:00-05:00,228.86,229.15,228.86,229.1239,4563,2445.4,1045535.4694347768,75.55654413805426,59.579940762975994,NaN,NaN
2022-01-14T10:28:00-05:00,229.12,229.15,229,229.085,2787,2494.75,1045907.069434777,74.14854326950784,61.0983084762258,NaN,NaN
2022-01-14T10:29:00-05:00,229.07,229.18,228.99,229.13,6700,2807.55,1049080.7536453025,74.7350815130626,62.85898342648124,NaN,NaN
2022-01-14T10:30:00-05:00,229.11,229.46,229.03,229.46,8957,3180.5,1058037.7536453025,78.57422214383638,64.99323420518276,NaN,NaN
2022-01-14T10:31:00-05:00,229.4376,229.5,229.375,229.5,4367,3293.2,1062404.7536453025,78.99095069363361,67.17793212981184,NaN,NaN
2022-01-14T10:32:00-05:00,229.51,229.655,229.49,229.53,5281,3539.75,1059684.238493787,79.31588793252583,69.00497236025511,NaN,NaN
2022-01-14T10:33:00-05:00,229.49,229.55,229.395,229.5,9441,4001.8,1063034.27075185,78.01642523945107,70.02616057079057,NaN,NaN
2022-01-14T10:34:00-05:00,229.64,229.8,229.605,229.8,1700,4049.15,1064734.27075185,81.31341920011815,71.56173430540429,NaN,NaN
2022-01-14T10:35:00-05:00,229.72,229.77,229.64,229.64,2667,4153.6,1062067.27075185,74.86460607595315,72.80980574531921,NaN,NaN
2022-01-14T10:36:00-05:00,229.74,229.88,229.69,229.82,1780,4136.95,1062723.060225534,77.06802110732116,74.11881283320156,NaN,NaN
2022-01-14T10:37:00-05:00,229.85,229.85,229.57,229.57,5984,4344.6,1056739.060225534,68.13436898549973,74.74025634528344,NaN,NaN
2022-01-14T10:38:00-05:00,229.5,229.545,229.37,229.37,2840,4426.6,1053899.060225534,61.94772841361734,74.48894710288752,NaN,NaN
2022-01-14T10:39:00-05:00,229.41,229.65,229.38,229.65,7200,4659.3,1061099.060225534,66.52977961884261,74.38792137655345,NaN,NaN
2022-01-14T10:40:00-05:00,229.607,229.607,229.24,229.24,2100,4627.75,1058999.060225534,55.912797597088826,73.22202685203646,NaN,NaN
2022-01-14T10:41:00-05:00,229.125,229.3,229.125,229.245,2067,4701.1,1059766.8030826768,56.005003582760935,71.82548824094408,NaN,NaN
2022-01-14T10:42:00-05:00,229.33,229.34,229.25,229.26,611,4726.65,1059291.5808604546,56.30028162308296,70.55061240905658,NaN,NaN
2022-01-14T10:43:00-05:00,229.19,229.26,229.165,229.26,1614,4336.85,1060905.5808604546,56.30028162308296,69.23384098834376,NaN,NaN
2022-01-14T10:44:00-05:00,229.34,229.42,229.34,229.42,200,4152.95,1061105.5808604546,59.650435856429574,67.8821419678147,NaN,NaN
2022-01-14T10:45:00-05:00,229.39,229.39,229.27,229.37,3700,4199.5,1063572.247527122,58.15015777065609,66.39351390188774,NaN,NaN
2022-01-14T10:46:00-05:00,229.35,229.58,229.34,229.4841,1892,3822.55,1063952.2241937888,60.586316029730504,65.05568733740235,NaN,NaN
2022-01-14T10:47:00-05:00,229.53,229.56,229.24,229.24,1254,3657.1,1062698.2241937888,53.42165236370241,63.298917846277455,NaN,NaN
2022-01-14T10:48:00-05:00,229.19,229.22,229.19,229.19,300,3532.75,1062398.2241937888,52.06352122137877,61.209639419224644,NaN,NaN
2022-01-14T10:49:00-05:00,229.17,229.17,229.17,229.17,100,3202.75,1062398.2241937888,51.49953001665849,59.54070541498931,NaN,NaN
2022-01-14T10:50:00-05:00,229.07,229.25,229.07,229.25,400,2774.9,1062798.2241937888,53.661860454389426,57.868836796922764,NaN,NaN
2022-01-14T10:51:00-05:00,229.36,229.39,229.15,229.2,2035,2658.3,1061611.1408604553,52.098475841103976,56.72341585803735,NaN,NaN
2022-01-14T10:52:00-05:00,229.1,229.13,228.8721,229.13,1600,2474.25,1063211.1408604553,49.90633475346378,55.86331631088352,NaN,NaN
2022-01-14T10:53:00-05:00,229.27,229.4,229.205,229.4,900,2047.2,1064111.1408604553,57.359141084241486,55.20827070126916,NaN,NaN
2022-01-14T10:54:00-05:00,229.595,229.68,229.505,229.505,1890,2056.7,1062221.1408604553,59.86019201367445,55.49022744531099,NaN,NaN
2022-01-14T10:55:00-05:00,229.44,229.44,229.08,229.15,4700,2158.35,1059348.918638233,49.3260999957998,55.013162903385194,NaN,NaN
2022-01-14T10:56:00-05:00,229.125,229.21,229.102,229.21,1499,2144.3,1060847.918638233,50.89884491781355,54.627345995865944,NaN,NaN
2022-01-14T10:57:00-05:00,229.23,229.23,229.03,229.03,1100,1900.1,1059747.918638233,46.260236144935774,53.910199890284005,NaN,NaN
2022-01-14T10:58:00-05:00,228.8654,229.21,228.8654,229.21,835,1799.85,1060582.918638233,51.06310685145294,53.29681924707139,NaN,NaN
2022-01-14T10:59:00-05:00,229.27,229.36,229.215,229.31,1146,1497.15,1060938.5738106468,53.5469901037263,52.96802155657641,NaN,NaN
2022-01-14T11:00:00-05:00,229.41,229.5,229.33,229.5,1300,1457.15,1062238.5738106468,57.91752273525733,52.777393464114034,NaN,NaN
2022-01-14T11:01:00-05:00,229.56,229.64,229.47,229.565,1300,1418.8,1062391.5149871174,59.32735474212121,53.199229348286806,NaN,NaN
2022-01-14T11:02:00-05:00,229.485,229.575,229.485,229.575,400,1408.25,1062791.5149871174,59.55186485002651,53.73411103604736,NaN,NaN
2022-01-14T11:03:00-05:00,229.58,229.75,229.57,229.75,4858,1570.45,1067649.5149871174,63.36317301588997,54.581514107421036,NaN,NaN
2022-01-14T11:04:00-05:00,229.77,229.77,229.59,229.59,4939,1807.4,1062710.5149871174,57.98360511758777,54.89021015479235,NaN,NaN
2022-01-14T11:05:00-05:00,229.575,229.6,229.37,229.475,7534,1999.1,1062055.3845523344,54.40810638611019,55.055183765149934,NaN,NaN
2022-01-14T11:06:00-05:00,229.45,229.9167,229.425,229.76,7565,2282.75,1064798.6009444431,60.85103605354787,55.83694814372736,NaN,NaN
2022-01-14T11:07:00-05:00,229.84,229.98,229.7822,229.7822,4554,2447.75,1060244.6009444431,61.30969587876946,56.119130629050794,NaN,NaN
2022-01-14T11:08:00-05:00,229.75,229.92,229.75,229.92,3237,2594.6,1063481.6009444431,64.11970277956837,56.42338139804322,NaN,NaN
2022-01-14T11:09:00-05:00,229.9201,230.29,229.92,230.125,12823,3230.75,1064867.8712147141,67.85949339722242,57.74719521243055,NaN,NaN
2022-01-14T11:10:00-05:00,230.125,230.25,230.125,230.2379,2086,3315.05,1066550.021614714,69.73068643271314,59.0923267492091,NaN,NaN
2022-01-14T11:11:00-05:00,230.14,230.46,230.14,230.37,8345,3630.55,1070200.9591147143,71.79947730578827,60.91655826069856,NaN,NaN
2022-01-14T11:12:00-05:00,230.385,230.71,230.31,230.68,8784,3989.75,1077667.3591147142,75.95301544971574,62.69440887486019,NaN,NaN
2022-01-14T11:13:00-05:00,230.625,230.88,230.62,230.88,27534,5321.45,1105201.3591147142,78.18536398346035,64.45429272341262,NaN,NaN
2022-01-14T11:14:00-05:00,230.88,230.938,230.84,230.895,8423,5648.1,1106232.7468698188,78.34771353306473,65.91359206611314,NaN,NaN
2022-01-14T11:15:00-05:00,230.89,230.89,230.73,230.74,2384,5532.3,1104146.7468698192,72.35534062418617,66.84416248626064,NaN,NaN
2022-01-14T11:16:00-05:00,230.735,230.735,230.3394,230.3394,1832,5548.95,1102314.7468698192,59.65577353298016,66.85158453504305,NaN,NaN
2022-01-14T11:17:00-05:00,230.41,230.44,230.21,230.21,2175,5602.7,1100139.7468698192,56.22303574624161,66.34157473006816,NaN,NaN
2022-01-14T11:18:00-05:00,230.16,230.31,230.1201,230.255,1922,5657.05,1100948.4240683445,57.146535967153895,66.28178407646574,NaN,NaN
2022-01-14T11:19:00-05:00,230.31,230.8,230.31,230.8,1600,5679.75,1102548.4240683445,66.39323534540029,67.13786471641504,NaN,NaN
2022-01-14T11:20:00-05:00,230.81,231.29,230.77,231.28,3852,5807.35,1106252.2702221908,72.10266734041805,67.94155266547719,NaN,NaN
2022-01-14T11:21:00-05:00,231.16,231.49,231.16,231.4,3622,5923.45,1107898.6338585543,73.32286470638499,68.79963615316402,NaN,NaN
2022-01-14T11:22:00-05:00,231.33,231.4,231.205,231.2744,2631,6035,1107140.3661662468,69.87778247084131,69.21092755968351,NaN,NaN
2022-01-14T11:23:00-05:00,231.12,231.32,231.12,231.28,2917,5937.95,1108890.566166247,69.94558587614145,69.3599341653206,NaN,NaN
2022-01-14T11:24:00-05:00,231.2766,231.45,231.2766,231.45,600,5721,1109490.566166247,72.00564908309653,69.52243149749083,NaN,NaN
2022-01-14T11:25:00-05:00,231.3675,231.85,231.3675,231.6715,3691,5528.85,1110450.6086532937,74.46188774738997,69.71260367189095,NaN,NaN
2022-01-14T11:26:00-05:00,231.765,231.84,231.63,231.725,3316,5316.4,1110134.799129484,75.03172833213696,69.64679744920676,NaN,NaN
2022-01-14T11:27:00-05:00,231.82,232.12,231.82,232.07,1100,5143.7,1110868.1324628172,78.38166652072897,69.66081905901166,NaN,NaN
2022-01-14T11:28:00-05:00,232.06,232.06,231.9,231.91,600,5011.85,1110343.1324628172,73.45922860661082,69.31164156426496,NaN,NaN
2022-01-14T11:29:00-05:00,231.84,231.9,231.74,231.78,1924,4466.9,1109381.132462817,69.63284968110355,69.11717792547334,NaN,NaN
2022-01-14T11:30:00-05:00,231.765,231.765,231.53,231.7625,1536,4439.4,1110884.4516117533,69.11097287155344,69.79254930680001,NaN,NaN
2022-01-14T11:31:00-05:00,231.73,232.12,231.73,232.05,3467,4195.5,1113106.8875091893,72.72729073341131,70.97142466302641,NaN,NaN
2022-01-14T11:32:00-05:00,232,232.4,232,232.4,3497,3931.15,1116603.8875091893,76.35633338227842,72.34355304982103,NaN,NaN
2022-01-14T11:33:00-05:00,232.39,232.52,232.06,232.13,5911,2850,1112491.887509189,68.7556509003254,72.51229701802995,NaN,NaN
2022-01-14T11:34:00-05:00,232.13,232.1586,232.06,232.1,3894,2623.55,1111757.3195578698,67.94633930586636,72.21541644413341,NaN,NaN
2022-01-14T11:35:00-05:00,232.19,232.4817,232.19,232.35,3040,2656.35,1112052.2527083668,71.00884126756235,72.05012905564608,NaN,NaN
2022-01-14T11:36:00-05:00,232.28,232.41,232.28,232.41,1966,2663.05,1114018.2527083668,71.70750141017486,72.18082326559849,NaN,NaN
2022-01-14T11:37:00-05:00,232.53,232.59,232.5,232.59,2403,2674.45,1116421.2527083668,73.75119537677689,72.45265251564388,NaN,NaN
2022-01-14T11:38:00-05:00,232.505,232.57,232.44,232.49,989,2627.8,1116193.0219391363,70.69591508586052,72.35910008726988,NaN,NaN
2022-01-14T11:39:00-05:00,232.41,232.46,232.39,232.42,3546,2725.1,1115686.450510564,68.55497891469096,71.93717802779138,NaN,NaN
2022-01-14T11:40:00-05:00,232.54,232.64,232.54,232.59,1036,2584.3,1115686.4505105643,70.86275392252836,71.63939414139077,NaN,NaN
2022-01-14T11:41:00-05:00,232.63,232.6417,232.52,232.6417,1350,2470.7,1117036.4505105643,71.54666718308022,71.15117990298728,NaN,NaN
2022-01-14T11:42:00-05:00,232.62,232.78,232.62,232.73,5737,2626,1119187.8255105633,72.72423078590121,71.09868005865088,NaN,NaN
2022-01-14T11:43:00-05:00,232.73,232.76,232.53,232.53,4190,2689.65,1114997.8255105633,66.05590440259759,70.84318396732903,NaN,NaN
2022-01-14T11:44:00-05:00,232.5829,232.74,232.5829,232.71,2015,2760.4,1116243.2519905125,68.82636718581335,70.82285498977616,NaN,NaN
2022-01-14T11:45:00-05:00,232.7,232.7,232.56,232.64,3754,2763.55,1116779.5377047977,66.55149949785223,70.38172704437909,NaN,NaN
2022-01-14T11:46:00-05:00,232.69,232.89,232.66,232.89,16172,3406.35,1132951.5377047977,70.32403085158094,69.95084829218641,NaN,NaN
2022-01-14T11:47:00-05:00,232.94,233.1312,232.94,233.05,4640,3583.35,1133650.4498386893,72.4645222099832,70.21576767144768,NaN,NaN
2022-01-14T11:48:00-05:00,233.05,233.23,233.05,233.1725,4442,3775.45,1135254.5053942457,74.01017758799664,70.64889897731413,NaN,NaN
2022-01-14T11:49:00-05:00,233.13,233.275,233.06,233.2,7328,4045.65,1137469.9472547097,74.35815465055893,70.88813564752817,NaN,NaN
2022-01-14T11:50:00-05:00,233.255,233.31,232.99,233.02,3618,4149.75,1134530.3222547097,67.94557221890491,70.61942641958031,NaN,NaN
2022-01-14T11:51:00-05:00,233.015,233.015,232.77,232.77,1373,4045.05,1133157.3222547097,60.182608571051475,69.65024164774277,NaN,NaN
2022-01-14T11:52:00-05:00,232.73,232.94,232.7244,232.94,2800,4010.2,1135957.3222547097,63.25683956752247,69.11887911071864,NaN,NaN
2022-01-14T11:53:00-05:00,232.9,232.98,232.87,232.98,1195,3774.4,1137152.3222547097,63.96189202080927,68.79080147544138,NaN,NaN
2022-01-14T11:54:00-05:00,232.9156,232.9156,232.9156,232.9156,100,3584.7,1137152.3222547097,61.902386910793204,68.15077526031745,NaN,NaN
2022-01-14T11:55:00-05:00,232.88,232.945,232.75,232.945,4844,3674.9,1141996.3222547097,62.496083214120134,67.5043049768203,NaN,NaN
2022-01-14T11:56:00-05:00,232.94,233.19,232.94,233.06,45586,5855.9,1140172.8822547114,64.80636970540448,66.93874347107052,NaN,NaN
2022-01-14T11:57:00-05:00,232.91,233.095,232.91,233.03,2769,5874.2,1140996.0984709277,63.703908317831946,66.77074375073012,NaN,NaN
2022-01-14T11:58:00-05:00,232.94,232.94,232.47,232.47,4223,6035.9,1136773.0984709277,47.47018684087285,65.2453022975201,NaN,NaN
2022-01-14T11:59:00-05:00,232.42,232.55,232.26,232.375,5255,6121.35,1135685.8570916173,45.35849328689251,63.7315161395944,NaN,NaN
2022-01-14T12:00:00-05:00,232.365,232.365,232.3001,232.3001,325,6085.8,1135360.8570916173,43.70763367238926,61.83034491250927,NaN,NaN
2022-01-14T12:01:00-05:00,232.43,232.75,232.425,232.66,3547,6195.65,1136943.3647839248,52.62930106835972,60.41354340239331,NaN,NaN
2022-01-14T12:02:00-05:00,232.625,232.625,232.5,232.62,1717,5994.65,1138523.004783925,51.64952753319222,58.816354112764415,NaN,NaN
2022-01-14T12:03:00-05:00,232.635,232.64,232.28,232.28,7906,6180.45,1130617.004783925,44.12933301146104,56.657152567114565,NaN,NaN
2022-01-14T12:04:00-05:00,232.19,232.19,232.05,232.11,2639,6211.65,1130240.0047839251,40.921108184197266,54.72683370749259,NaN,NaN
2022-01-14T12:05:00-05:00,232.095,232.17,232,232.1536,4309,6239.4,1133717.6212545144,42.084049687677926,53.43407950153734,NaN,NaN
2022-01-14T12:06:00-05:00,232.19,232.44,232.19,232.43,1679,5514.75,1135262.3012545146,48.94521960771309,52.41182093297953,NaN,NaN
2022-01-14T12:07:00-05:00,232.395,232.395,232.21,232.21,3233,5444.4,1132029.3012545146,44.4331441005397,51.01691036724599,NaN,NaN
2022-01-14T12:08:00-05:00,232.27,232.32,232.2074,232.2074,2037,5324.15,1129992.3012545146,44.38107270431519,49.765387923926134,NaN,NaN
2022-01-14T12:09:00-05:00,232.24,232.44,232.24,232.43,1550,5035.25,1131387.3012545148,49.804721296753186,48.85886207268563,NaN,NaN
2022-01-14T12:10:00-05:00,232.44,232.59,232.44,232.59,1500,4929.35,1132887.3012545148,53.32768209465898,48.03895581477524,NaN,NaN
2022-01-14T12:11:00-05:00,232.48,232.545,232.36,232.395,1698,4945.6,1131831.7877410015,48.829599603033536,46.97650519228964,NaN,NaN
2022-01-14T12:12:00-05:00,232.47,232.49,232.47,232.485,700,4840.6,1132181.787741002,50.88856894091895,47.22067534229293,NaN,NaN
2022-01-14T12:13:00-05:00,232.4,232.49,232.39,232.49,3568,4959.25,1135749.787741002,51.006514496212,47.624105428672905,NaN,NaN
2022-01-14T12:14:00-05:00,232.49,232.49,232.49,232.49,100,4959.25,1135749.787741002,51.006514496212,48.14545405894595,NaN,NaN
2022-01-14T12:15:00-05:00,232.41,232.59,232.37,232.37,4957,4964.9,1130792.787741002,47.8105403964435,47.8012568680948,NaN,NaN
2022-01-14T12:16:00-05:00,232.445,232.49,232.365,232.365,7794,3075.3,1122998.787741002,47.676493934373774,47.517468753893475,NaN,NaN
2022-01-14T12:17:00-05:00,232.43,232.51,232.415,232.51,3531,3113.4,1126529.787741002,51.88916258687368,48.07174229499437,NaN,NaN
2022-01-14T12:18:00-05:00,232.55,232.71,232.55,232.62,4641,3134.3,1125949.6627410017,54.85841189394776,49.067263988547985,NaN,NaN
2022-01-14T12:19:00-05:00,232.67,232.75,232.64,232.75,3766,3059.85,1129715.6627410017,58.14599064734106,50.21454548566678,NaN,NaN
2022-01-14T12:20:00-05:00,232.71,232.71,232.47,232.47,3725,3229.85,1125990.6627410017,49.74305317282967,50.27153359746082,NaN,NaN
2022-01-14T12:21:00-05:00,232.58,232.58,232.5,232.55,2607,3182.85,1126642.412741002,51.88263940055298,50.80364040460462,NaN,NaN
2022-01-14T12:22:00-05:00,232.51,232.525,232.25,232.31,1700,3182,1125684.23092282,45.60937297489425,50.89137613821741,NaN,NaN
2022-01-14T12:23:00-05:00,232.335,232.43,232.23,232.38,7485,3160.95,1129426.7309228196,47.59949022649546,50.73385963319901,NaN,NaN
2022-01-14T12:24:00-05:00,232.38,232.4329,232.26,232.26,2366,3147.3,1127060.7309228196,44.5876165943938,50.10956924032292,NaN,NaN
2022-01-14T12:25:00-05:00,232.21,232.2451,232,232.04,8885,3376.1,1121075.7717224925,39.63596581382645,49.45288111252241,NaN,NaN
2022-01-14T12:26:00-05:00,232.01,232.23,232.01,232.23,1400,3362.15,1122475.7717224925,45.28716449683863,49.052780795088104,NaN,NaN
2022-01-14T12:27:00-05:00,232.22,232.23,232.01,232.05,2451,3323.05,1120916.0444497657,41.33874576746113,48.36222588589162,NaN,NaN
2022-01-14T12:28:00-05:00,232.13,232.225,232.13,232.225,3748,3408.6,1124664.0444497657,46.24569486542292,48.02216734083526,NaN,NaN
2022-01-14T12:29:00-05:00,232.31,232.3199,232.24,232.3,1260,3394.1,1125296.4099065873,48.24385383674536,48.053118300856816,NaN,NaN
2022-01-14T12:30:00-05:00,232.19,232.19,232.0453,232.0453,300,3334.1,1124996.4099065873,42.47016823462508,47.68123789373192,NaN,NaN
2022-01-14T12:31:00-05:00,232.03,232.15,231.995,232.15,10429,3770.65,1135425.4099065873,45.364754247937405,47.21520872666503,NaN,NaN
2022-01-14T12:32:00-05:00,232.2,232.23,232.16,232.17,2400,3855.65,1133711.124192301,45.92446312190669,46.5770695286621,NaN,NaN
2022-01-14T12:33:00-05:00,232.17,232.17,232.085,232.085,2700,3812.25,1131011.124192301,43.86759371992671,45.557184033846795,NaN,NaN
2022-01-14T12:34:00-05:00,232.085,232.26,232.085,232.26,1550,3884.75,1132561.124192301,48.93822831885243,45.499696544277,NaN,NaN
2022-01-14T12:35:00-05:00,232.31,232.68,232.31,232.6,12293,4251.55,1139538.2323004082,57.05505477323648,45.869154785182964,NaN,NaN
2022-01-14T12:36:00-05:00,232.565,232.62,232.565,232.62,1100,3916.85,1140638.2323004082,57.48319571205272,46.71728498069428,NaN,NaN
2022-01-14T12:37:00-05:00,232.68,232.69,232.58,232.5929,1200,3800.3,1139719.686845862,56.658930342845316,47.36438784614784,NaN,NaN
