time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T10:53:00-05:00,44.2704,44.2704,44.19,44.19,2100,1194.8,1273520.953,31.99990922,36.38279296,NaN,NaN
2022-01-14T10:54:00-05:00,44.2201,44.2335,44.2201,44.2335,1698,1209.7,1275218.953,35.24115212,36.56874443,NaN,NaN
2022-01-14T10:55:00-05:00,44.26,44.31,44.26,44.3,800,1234.7,1275698.953,39.95319327,36.98164245,NaN,NaN
2022-01-14T10:56:00-05:00,44.2756,44.2756,44.2,44.2,500,1186.65,1275198.953,35.74159509,36.92679908,NaN,NaN
2022-01-14T10:57:00-05:00,44.2001,44.2356,44.2001,44.2356,4975,1341.65,1280173.953,38.23764885,36.99318195,NaN,NaN
2022-01-14T10:58:00-05:00,44.16,44.17,44.16,44.17,400,1308.65,1280573.953,35.50109343,36.72647033,NaN,NaN
2022-01-14T10:59:00-05:00,44.19,44.19,44.19,44.19,565,1321.9,1280573.953,36.98186961,36.61765806,NaN,NaN
2022-01-14T11:00:00-05:00,44.14,44.21,44.14,44.2,1100,1366.9,1281359.667,37.75139225,36.78985487,NaN,NaN
2022-01-14T11:01:00-05:00,44.23,44.2801,44.23,44.25,1000,1346.6,1281158.07,41.59185856,37.37757533,NaN,NaN
2022-01-14T11:02:00-05:00,44.24,44.24,44.09,44.09,600,1133.4,1280558.07,34.29937878,37.61090125,NaN,NaN
2022-01-14T11:03:00-05:00,44.09,44.09,44.01,44.06,13573,1782.05,1283951.32,33.12656447,37.41574538,NaN,NaN
2022-01-14T11:04:00-05:00,44.04,44.04,44.04,44.04,400,1742.05,1283951.32,32.33282124,36.84283813,NaN,NaN
2022-01-14T11:05:00-05:00,44,44.01,43.97,43.99,2636,1868.85,1283951.32,30.37342576,35.67096149,NaN,NaN
2022-01-14T11:06:00-05:00,43.96,44,43.96,44,624,1875.05,1284575.32,31.27051627,35.31445849,NaN,NaN
2022-01-14T11:07:00-05:00,44,44,43.88,43.88,1954,1957.75,1282621.32,26.80701537,34.9435375,NaN,NaN
2022-01-14T11:08:00-05:00,43.8811,43.9,43.8811,43.9,390,1842.25,1283011.32,28.635356,34.47169492,NaN,NaN
2022-01-14T11:09:00-05:00,43.9,43.91,43.85,43.85,880,1821.25,1282131.32,26.83089498,33.5343879,NaN,NaN
2022-01-14T11:10:00-05:00,43.88,43.88,43.88,43.88,100,1751.75,1282131.32,29.69359439,33.10238785,NaN,NaN
2022-01-14T11:11:00-05:00,43.89,43.92,43.85,43.86,2427,1868.1,1280397.749,28.88230957,32.43414933,NaN,NaN
2022-01-14T11:12:00-05:00,43.9,43.97,43.9,43.94,2507,1961.45,1280755.892,36.37106899,32.49629045,NaN,NaN
2022-01-14T11:13:00-05:00,43.95,43.97,43.89,43.89,1700,1941.45,1279055.892,33.96385907,32.28071826,NaN,NaN
2022-01-14T11:14:00-05:00,43.9,43.93,43.88,43.92,3100,2011.55,1280915.892,36.6721097,32.20362665,NaN,NaN
2022-01-14T11:15:00-05:00,43.88,43.88,43.86,43.86,600,2001.55,1280315.892,33.69567721,31.6396137,NaN,NaN
2022-01-14T11:16:00-05:00,43.87,43.97,43.86,43.94,3571,2155.1,1281939.074,40.61638044,32.0908281,NaN,NaN
2022-01-14T11:17:00-05:00,43.94,44.009,43.94,43.99,2955,2054.1,1283266.682,44.51447846,32.90425053,NaN,NaN
2022-01-14T11:18:00-05:00,43.93,43.94,43.9179,43.9179,1320,2100.1,1281946.682,40.39653698,33.48023023,NaN,NaN
2022-01-14T11:19:00-05:00,43.93,43.95,43.91,43.92,1869,2165.3,1281012.182,40.568986,34.20848453,NaN,NaN
2022-01-14T11:20:00-05:00,43.93,43.97,43.93,43.97,3012,2260.9,1284024.182,44.6734656,35.16583805,NaN,NaN
2022-01-14T11:21:00-05:00,43.97,43.99,43.95,43.98,3745,2398.15,1285896.682,45.48439028,36.49993626,NaN,NaN
2022-01-14T11:22:00-05:00,43.98,43.98,43.94,43.9607,2060,2471.15,1285968.782,44.13971156,37.60739023,NaN,NaN
2022-01-14T11:23:00-05:00,43.94,44,43.94,43.97,2395,1912.25,1285968.782,44.98374088,38.90402208,NaN,NaN
2022-01-14T11:24:00-05:00,44.02,44.02,44,44.02,2270,2005.75,1288238.782,49.40956838,40.31230594,NaN,NaN
2022-01-14T11:25:00-05:00,44.04,44.12,44.04,44.06,2100,1978.95,1287188.782,52.68858793,42.01275439,NaN,NaN
2022-01-14T11:26:00-05:00,44.06,44.18,44.06,44.18,3178,2106.65,1290366.782,60.88033738,43.76341642,NaN,NaN
2022-01-14T11:27:00-05:00,44.23,44.23,44.23,44.23,400,2028.95,1290366.782,63.70056437,45.8874668,NaN,NaN
2022-01-14T11:28:00-05:00,44.27,44.27,44.17,44.17,700,2044.45,1289666.782,58.27165895,47.43029174,NaN,NaN
2022-01-14T11:29:00-05:00,44.155,44.155,44.155,44.155,452,2023.05,1289666.782,56.96458951,49.09235691,NaN,NaN
2022-01-14T11:30:00-05:00,44.15,44.15,44.08,44.08,2073,2121.7,1287593.782,50.82583221,49.82160346,NaN,NaN
2022-01-14T11:31:00-05:00,44.08,44.1,44.08,44.1,3824,2191.55,1291417.782,52.30197808,50.37785344,NaN,NaN
2022-01-14T11:32:00-05:00,44.26,44.28,44.26,44.28,700,2101.2,1292117.782,63.05201985,51.99610221,NaN,NaN
2022-01-14T11:33:00-05:00,44.22,44.2294,44.19,44.2294,1538,2093.1,1293655.782,59.02478556,53.31437361,NaN,NaN
2022-01-14T11:34:00-05:00,44.2168,44.2399,44.2168,44.2399,703,1973.25,1294358.782,59.60141592,54.38065578,NaN,NaN
